epoch,accuracy,train_loss
74,0.5843729481286933,0.6959936141967773
75,0.5804333552199606,0.6786074340343475
76,0.5738673670387393,0.6190850555896759
77,0.5791201575837164,0.5899886757135391
78,0.5915955351280368,0.65967156291008
79,0.5653315824031516,0.618224510550499
80,0.5699277741300066,0.5788771420717239
81,0.5732107682206172,0.5904922336339951
82,0.5810899540380827,0.5411199718713761
83,0.571897570584373,0.5980792611837387
84,0.5686145764937623,0.5349361717700958
85,0.5751805646749836,0.5526958554983139
86,0.5751805646749836,0.5661989450454712
87,0.5679579776756402,0.559996885061264
88,0.5659881812212738,0.5079041004180909
89,0.5764937623112278,0.5259248375892639
90,0.562048588312541,0.49263960123062134
91,0.5771503611293499,0.49260916709899905
92,0.5817465528562049,0.4820959746837616
93,0.5771503611293499,0.46927847862243655
94,0.5751805646749836,0.48358374536037446
95,0.5686145764937623,0.46807327270507815
96,0.5791201575837164,0.4278377592563629
97,0.5745239658568615,0.41289466321468354
98,0.556795797767564,0.43550183773040774
99,0.5692711753118844,0.4254421263933182
100,0.5653315824031516,0.45066173672676085
101,0.5653315824031516,0.45195959508419037
102,0.5627051871306632,0.41146751642227175
103,0.5600787918581747,0.4184761464595795
104,0.562048588312541,0.4164485991001129
105,0.5692711753118844,0.389574459195137
106,0.5659881812212738,0.3780285805463791
107,0.5627051871306632,0.40993285179138184
108,0.5699277741300066,0.398173525929451
109,0.5705843729481287,0.3543801248073578
110,0.5613919894944189,0.40032261461019514
111,0.5646749835850295,0.38964648842811583
112,0.5659881812212738,0.3623478144407272
113,0.5673013788575181,0.33511643409729003
114,0.5613919894944189,0.31940657198429107
115,0.5613919894944189,0.3415604829788208
116,0.5449770190413658,0.33134615868330003
117,0.5594221930400525,0.31874682009220123
118,0.5581089954038083,0.36071712970733644
119,0.5508864084044649,0.309871968626976
120,0.5554826001313198,0.3849043816328049
121,0.5561391989494419,0.3090380489826202
122,0.5646749835850295,0.30625948011875154
123,0.5613919894944189,0.2853387206792831
124,0.5469468154957321,0.3096043676137924
125,0.5574523965856861,0.3158952876925468
126,0.5502298095863427,0.3376021146774292
127,0.5581089954038083,0.3023300290107727
128,0.5594221930400525,0.302411787211895
129,0.5640183847669075,0.3170720264315605
130,0.5600787918581747,0.29026153683662415
131,0.556795797767564,0.26665055751800537
132,0.5587655942219304,0.3225291907787323
133,0.5548260013131976,0.3131251186132431
134,0.5508864084044649,0.2663365378975868
135,0.5423506237688772,0.29289001822471616
136,0.5469468154957321,0.24814776927232743
137,0.5469468154957321,0.28346444070339205
138,0.5554826001313198,0.28367822915315627
139,0.5416940249507551,0.2680909514427185
140,0.5561391989494419,0.22681837230920793
141,0.5489166119500984,0.24451666623353957
142,0.5436638214051215,0.26301019489765165
143,0.5581089954038083,0.23936191201210022
144,0.5594221930400525,0.26488040685653685
145,0.5541694024950755,0.2524778380990028
146,0.5521996060407092,0.2650058105587959
147,0.5554826001313198,0.2589543372392654
148,0.5528562048588312,0.2154953360557556
149,0.5489166119500984,0.23142239600419998
150,0.551543007222587,0.25790895968675615
151,0.5613919894944189,0.2295174390077591
152,0.5430072225869993,0.21191750317811966
153,0.5561391989494419,0.22468733936548232
154,0.5443204202232436,0.2519216284155846
155,0.5456336178594878,0.23683532625436782
156,0.5495732107682206,0.23463787883520126
157,0.5554826001313198,0.25310653299093244
158,0.551543007222587,0.231684310734272
159,0.5489166119500984,0.2642238765954971
160,0.541037426132633,0.22803541868925095
161,0.5443204202232436,0.22033069729804994
162,0.5403808273145109,0.1985035702586174
163,0.5456336178594878,0.22608542889356614
164,0.5489166119500984,0.21990540027618408
165,0.5390676296782666,0.20926663726568223
166,0.5495732107682206,0.2320648103952408
167,0.541037426132633,0.20408505648374559
168,0.5423506237688772,0.19704563319683074
169,0.5456336178594878,0.18643180876970292
170,0.5502298095863427,0.1884259134531021
171,0.5502298095863427,0.19044460505247116
172,0.5443204202232436,0.1946186676621437
173,0.5489166119500984,0.1974315881729126
174,0.5528562048588312,0.1871063843369484
175,0.5594221930400525,0.173965173214674
176,0.54629021667761,0.2027117282152176
177,0.5489166119500984,0.206067056953907
178,0.5646749835850295,0.20439321547746658
179,0.54629021667761,0.16842847764492036
180,0.5541694024950755,0.21415246576070784
181,0.5456336178594878,0.18973302692174912
182,0.5469468154957321,0.1793414756655693
183,0.5436638214051215,0.1821590021252632
184,0.5521996060407092,0.1919611930847168
185,0.5416940249507551,0.19121463745832443
186,0.5508864084044649,0.17822513207793236
187,0.5521996060407092,0.18988797962665557
188,0.5535128036769534,0.16613719165325164
189,0.5574523965856861,0.14349898546934128
190,0.5581089954038083,0.18236386477947236
191,0.5489166119500984,0.1810421258211136
192,0.5587655942219304,0.19259643256664277
193,0.5456336178594878,0.19718722477555276
194,0.5489166119500984,0.16290592178702354
195,0.5469468154957321,0.17778628394007684
196,0.5521996060407092,0.2010263830423355
197,0.5581089954038083,0.19960563033819198
198,0.5521996060407092,0.17259433418512343
199,0.5495732107682206,0.15170246437191964
200,0.5489166119500984,0.19133985936641693
201,0.5535128036769534,0.16717273443937303
202,0.5528562048588312,0.1641225442290306
203,0.54629021667761,0.15357116609811783
204,0.5508864084044649,0.1733635999262333
205,0.5482600131319764,0.1936145767569542
206,0.5495732107682206,0.1524601474404335
207,0.5502298095863427,0.13270807564258574
208,0.5574523965856861,0.15470524057745932
209,0.5423506237688772,0.16539834514260293
210,0.5508864084044649,0.16129305809736252
211,0.551543007222587,0.14557533711194992
212,0.5482600131319764,0.1935320943593979
213,0.5561391989494419,0.1808859832584858
214,0.551543007222587,0.17054897919297218
215,0.5508864084044649,0.16908426061272622
216,0.5476034143138543,0.1589860886335373
217,0.551543007222587,0.154511808604002
218,0.5469468154957321,0.15095250084996223
219,0.5541694024950755,0.15729079023003578
220,0.5600787918581747,0.15228256508708
221,0.5528562048588312,0.13271538764238358
222,0.5521996060407092,0.1357569806277752
223,0.5541694024950755,0.13347345143556594
224,0.5600787918581747,0.17250019386410714
225,0.5535128036769534,0.15916168317198753
226,0.5528562048588312,0.13504101261496543
227,0.5502298095863427,0.1661901891231537
228,0.5508864084044649,0.13594906888902186
229,0.5384110308601444,0.139068391174078
230,0.5416940249507551,0.15388631746172904
231,0.5416940249507551,0.16765938624739646
232,0.531188443860801,0.15277519524097444
233,0.5469468154957321,0.1378489091992378
234,0.5476034143138543,0.15365000888705255
235,0.5489166119500984,0.1260669507086277
236,0.5469468154957321,0.12978585660457612
237,0.5456336178594878,0.131789368391037
238,0.5482600131319764,0.15355191975831986
239,0.5403808273145109,0.14173979088664054
240,0.5397242284963887,0.13969099149107933
241,0.5476034143138543,0.1289122335612774
242,0.5384110308601444,0.15873384699225426
243,0.5482600131319764,0.1295565754175186
244,0.5521996060407092,0.1389375776052475
245,0.551543007222587,0.11079970672726631
246,0.5416940249507551,0.12666964903473854
247,0.5416940249507551,0.13615902364253998
248,0.5554826001313198,0.1519059881567955
249,0.5508864084044649,0.1265597254037857
250,0.5495732107682206,0.13720226436853408
251,0.5535128036769534,0.13892488777637482
252,0.5476034143138543,0.14308921247720718
253,0.5449770190413658,0.10384047590196133
254,0.541037426132633,0.12704031057655812
255,0.5469468154957321,0.13453023210167886
256,0.5430072225869993,0.12290795147418976
257,0.5416940249507551,0.11413981951773167
258,0.5423506237688772,0.1275869034230709
259,0.5390676296782666,0.13633412793278693
260,0.5403808273145109,0.12461430579423904
261,0.5370978332239001,0.12166207730770111
262,0.5508864084044649,0.14850310534238814
263,0.54629021667761,0.12816844135522842
264,0.5423506237688772,0.12956163808703422
265,0.5443204202232436,0.11510012671351433
266,0.5403808273145109,0.11672247797250748
267,0.5469468154957321,0.11469684839248658
268,0.551543007222587,0.11605354025959969
269,0.5423506237688772,0.13637497127056122
270,0.5482600131319764,0.12736453264951705
271,0.5482600131319764,0.12104012817144394
272,0.5430072225869993,0.10883044600486755
273,0.54629021667761,0.10596951618790626
274,0.5495732107682206,0.11635101810097695
275,0.5449770190413658,0.11947816833853722
276,0.5482600131319764,0.12110789865255356
277,0.5489166119500984,0.11925444826483726
278,0.5443204202232436,0.11404798552393913
279,0.5449770190413658,0.12766096964478493
280,0.5430072225869993,0.11185196861624717
281,0.5443204202232436,0.11547045409679413
282,0.5384110308601444,0.11509339436888695
283,0.5423506237688772,0.10183908380568027
284,0.5370978332239001,0.1177376601845026
285,0.535784635587656,0.09194322377443313
286,0.5416940249507551,0.12504998818039895
287,0.5430072225869993,0.10479655861854553
288,0.535784635587656,0.11321270689368249
289,0.5436638214051215,0.10326739624142647
290,0.5416940249507551,0.0838046133518219
291,0.5476034143138543,0.13124301619827747
292,0.54629021667761,0.09730442091822625
293,0.551543007222587,0.12231996580958367
294,0.5416940249507551,0.10626251101493836
295,0.5403808273145109,0.1132985845208168
296,0.5476034143138543,0.11205993220210075
297,0.5548260013131976,0.10718480572104454
298,0.541037426132633,0.10770141221582889
299,0.5489166119500984,0.1159493386745453
300,0.5449770190413658,0.08440432660281658
301,0.5423506237688772,0.10144519731402397
302,0.5423506237688772,0.11408158577978611
303,0.5489166119500984,0.09191014617681503
304,0.54629021667761,0.1052106898277998
305,0.5528562048588312,0.09033822230994701
306,0.541037426132633,0.10158665180206299
307,0.5443204202232436,0.10690118260681629
308,0.5443204202232436,0.08948784098029136
309,0.5443204202232436,0.10795421972870826
310,0.5528562048588312,0.1045686811208725
311,0.5449770190413658,0.10544145852327347
312,0.5397242284963887,0.10529720261693001
313,0.5502298095863427,0.12488941624760627
314,0.5364412344057781,0.11494615003466606
315,0.5403808273145109,0.11517946347594261
316,0.5364412344057781,0.09940098449587823
317,0.5430072225869993,0.11169273257255555
318,0.5423506237688772,0.11154605522751808
319,0.5364412344057781,0.09075411949306726
320,0.5436638214051215,0.10121823474764824
321,0.5508864084044649,0.08122739419341088
322,0.5476034143138543,0.09644706882536411
323,0.5456336178594878,0.09468533433973789
324,0.54629021667761,0.09813792854547501
325,0.5436638214051215,0.11075862869620323
326,0.5508864084044649,0.1258869681507349
327,0.541037426132633,0.08130207527428865
328,0.5449770190413658,0.09045960865914822
329,0.5430072225869993,0.0891575787216425
330,0.5430072225869993,0.09432612843811512
331,0.5430072225869993,0.09827051013708114
332,0.5476034143138543,0.11162433177232742
333,0.541037426132633,0.09018020369112492
334,0.5416940249507551,0.13109388947486877
335,0.531188443860801,0.09877233803272248
336,0.535784635587656,0.08372517749667167
337,0.5384110308601444,0.12483189515769481
338,0.5430072225869993,0.11017308197915554
339,0.5456336178594878,0.10373786017298699
340,0.5469468154957321,0.11011647805571556
341,0.5397242284963887,0.09798733741044999
342,0.5390676296782666,0.1119728296995163
343,0.5403808273145109,0.07751450017094612
344,0.5443204202232436,0.10045579001307488
345,0.5390676296782666,0.08209421094506979
346,0.5443204202232436,0.08745552599430084
347,0.54629021667761,0.12519164830446244
348,0.5403808273145109,0.1104203574359417
349,0.5476034143138543,0.0787417609244585
350,0.5423506237688772,0.08149477653205395
351,0.5416940249507551,0.08439058475196362
352,0.5384110308601444,0.09443223662674427
353,0.5495732107682206,0.11716091483831406
354,0.5482600131319764,0.09636341035366058
355,0.541037426132633,0.09229080118238926
356,0.5397242284963887,0.10909233316779136
357,0.5449770190413658,0.09881275072693825
358,0.5495732107682206,0.07826385200023651
359,0.5476034143138543,0.08020478822290897
360,0.5449770190413658,0.1039535529911518
361,0.5443204202232436,0.10365284383296966
362,0.541037426132633,0.09677060022950172
363,0.54629021667761,0.1149786151945591
364,0.5436638214051215,0.09518456943333149
365,0.5351280367695338,0.11483705192804336
366,0.5338148391332895,0.12310244366526604
367,0.5430072225869993,0.0824707306921482
368,0.5489166119500984,0.09265450164675712
369,0.5528562048588312,0.09864386804401874
370,0.5521996060407092,0.09867651276290416
371,0.5502298095863427,0.10228713117539882
372,0.5482600131319764,0.08946439027786254
373,0.5502298095863427,0.10222465321421623
374,0.5482600131319764,0.07583038210868835
375,0.5449770190413658,0.1002396572381258
376,0.5502298095863427,0.08621755428612232
377,0.541037426132633,0.09029140770435333
378,0.5508864084044649,0.11437027975916862
379,0.5430072225869993,0.08518640082329512
380,0.54629021667761,0.11230814009904862
381,0.5482600131319764,0.08052060753107071
382,0.54629021667761,0.09733789525926113
383,0.5403808273145109,0.09227697700262069
384,0.5449770190413658,0.07773226611316204
385,0.5521996060407092,0.0699449460953474
386,0.5456336178594878,0.09812964014708996
387,0.5495732107682206,0.06860960349440574
388,0.5548260013131976,0.0718541070818901
389,0.54629021667761,0.08802120611071587
390,0.5508864084044649,0.08660146556794643
391,0.5541694024950755,0.10596337541937828
392,0.5436638214051215,0.09084316715598106
393,0.5436638214051215,0.07290374711155892
394,0.54629021667761,0.08296519350260496
395,0.5423506237688772,0.08590364381670952
396,0.54629021667761,0.07676149029284715
397,0.5449770190413658,0.08288934640586376
398,0.5502298095863427,0.08901999033987522
399,0.5443204202232436,0.09447697810828685
400,0.5508864084044649,0.09475893825292588
401,0.5482600131319764,0.087958212941885
402,0.5521996060407092,0.07274786569178104
403,0.5541694024950755,0.09500522464513779
404,0.556795797767564,0.08244876340031623
405,0.556795797767564,0.09655675999820232
406,0.5489166119500984,0.08129475973546504
407,0.5495732107682206,0.07174595519900322
408,0.5541694024950755,0.08507764302194118
409,0.5482600131319764,0.06967871766537428
410,0.54629021667761,0.08405737802386284
411,0.5508864084044649,0.09020752348005771
412,0.5561391989494419,0.08335820809006692
413,0.5554826001313198,0.0666021965444088
414,0.556795797767564,0.07353375069797038
415,0.5581089954038083,0.06752088330686093
416,0.5482600131319764,0.08650592155754566
417,0.5489166119500984,0.07687390539795161
418,0.5548260013131976,0.08357613980770111
419,0.5489166119500984,0.08440534062683583
420,0.5528562048588312,0.08333623930811881
421,0.5548260013131976,0.08716065511107444
422,0.5508864084044649,0.07150774896144867
423,0.5436638214051215,0.09089608006179332
424,0.5403808273145109,0.08063196092844009
425,0.5469468154957321,0.06392086483538151
426,0.5541694024950755,0.08060375042259693
427,0.5561391989494419,0.09399958476424217
428,0.5469468154957321,0.08543159961700439
429,0.5528562048588312,0.0668287631124258
430,0.5528562048588312,0.09070862345397472
431,0.54629021667761,0.09362498354166746
432,0.5502298095863427,0.08356767147779465
433,0.5508864084044649,0.07731170207262039
434,0.5469468154957321,0.09439653605222702
435,0.5482600131319764,0.09080180786550045
436,0.5502298095863427,0.1054273460060358
437,0.5456336178594878,0.09280367866158486
438,0.5476034143138543,0.07919410020112991
439,0.5423506237688772,0.09832119457423687
440,0.541037426132633,0.06736924760043621
441,0.5482600131319764,0.07364043481647968
442,0.5482600131319764,0.08949665576219559
443,0.54629021667761,0.08328300788998604
444,0.5528562048588312,0.0774415958672762
445,0.5535128036769534,0.07509415484964847
446,0.551543007222587,0.1074381299316883
447,0.5508864084044649,0.07843223102390766
448,0.5528562048588312,0.06856201067566872
449,0.5456336178594878,0.07298951372504234
450,0.5489166119500984,0.07224793434143066
451,0.5528562048588312,0.07945132926106453
452,0.5456336178594878,0.0789979811757803
453,0.5469468154957321,0.06790249962359667
454,0.5423506237688772,0.07423126474022865
455,0.5482600131319764,0.07161124572157859
456,0.551543007222587,0.08453403860330581
457,0.5502298095863427,0.08538257479667663
458,0.551543007222587,0.07087096255272626
459,0.54629021667761,0.075201422162354
460,0.5535128036769534,0.0814396608620882
461,0.5548260013131976,0.08979170136153698
462,0.5502298095863427,0.059882923401892184
463,0.5456336178594878,0.08137177862226963
464,0.5502298095863427,0.07994419932365418
465,0.556795797767564,0.08143114484846592
466,0.5502298095863427,0.06725035589188337
467,0.5521996060407092,0.08918860536068678
468,0.5476034143138543,0.08888620510697365
469,0.5495732107682206,0.08546448610723019
470,0.5456336178594878,0.07159455679357052
471,0.5495732107682206,0.08726958893239498
472,0.5535128036769534,0.09575916416943073
473,0.5423506237688772,0.08402964808046817
474,0.5430072225869993,0.08457240238785743
475,0.541037426132633,0.08761563822627068
476,0.5384110308601444,0.07982511762529612
477,0.5476034143138543,0.07999486662447453
478,0.5456336178594878,0.06770217530429364
479,0.5521996060407092,0.06934684813022614
480,0.5521996060407092,0.08836769647896289
481,0.5469468154957321,0.07565775327384472
482,0.54629021667761,0.07404912412166595
483,0.5449770190413658,0.0819961754605174
484,0.5443204202232436,0.1253932885825634
485,0.5469468154957321,0.06281964331865311
486,0.5482600131319764,0.08202317878603935
487,0.5469468154957321,0.07307972237467766
488,0.5482600131319764,0.07322527952492237
489,0.5489166119500984,0.07910816669464112
490,0.5482600131319764,0.058774055913090706
491,0.5482600131319764,0.07375062927603722
492,0.5489166119500984,0.05917472494766116
493,0.551543007222587,0.08670123592019081
494,0.5495732107682206,0.07339456602931023
495,0.5489166119500984,0.09582093954086304
496,0.5476034143138543,0.060456904396414754
497,0.5489166119500984,0.07648621760308742
498,0.556795797767564,0.09097148738801479
499,0.5528562048588312,0.0759433949366212
500,0.5482600131319764,0.08571935594081878
501,0.5495732107682206,0.07936370298266411
502,0.5548260013131976,0.08779432848095894
503,0.5482600131319764,0.08471846655011177
504,0.5495732107682206,0.08064014837145805
505,0.5469468154957321,0.07591702193021774
506,0.5502298095863427,0.07044547088444233
507,0.5502298095863427,0.07529846727848052
508,0.5521996060407092,0.08381880335509777
509,0.5561391989494419,0.08445780761539937
510,0.556795797767564,0.07791318893432617
511,0.5508864084044649,0.06610304787755013
512,0.5508864084044649,0.08721520733088255
513,0.5482600131319764,0.07385104522109032
514,0.5521996060407092,0.08559148237109185
515,0.5502298095863427,0.09862054958939552
516,0.5482600131319764,0.06678688786923885
517,0.551543007222587,0.06111649367958307
518,0.5554826001313198,0.07382609881460667
519,0.5561391989494419,0.07939486615359784
520,0.5508864084044649,0.08002643417567015
521,0.551543007222587,0.07294209189713001
522,0.5502298095863427,0.08151602260768413
523,0.5528562048588312,0.08196017891168594
524,0.551543007222587,0.06649958938360215
525,0.5528562048588312,0.08353731259703637
526,0.5489166119500984,0.10641683712601661
527,0.5561391989494419,0.07225832771509885
528,0.551543007222587,0.07472738288342953
529,0.551543007222587,0.07968525346368552
530,0.5489166119500984,0.07205344177782536
531,0.5476034143138543,0.06997443474829197
532,0.5495732107682206,0.0646787028759718
533,0.5495732107682206,0.06587718166410923
534,0.5482600131319764,0.07506943643093109
535,0.5482600131319764,0.07772938963025808
536,0.5489166119500984,0.07243012972176074
537,0.5436638214051215,0.0652994055300951
538,0.5436638214051215,0.08623264394700528
539,0.5443204202232436,0.06403154768049717
540,0.5390676296782666,0.06778637655079364
541,0.5416940249507551,0.08393607586622238
542,0.5403808273145109,0.07162376698106528
543,0.5397242284963887,0.06078929454088211
544,0.5430072225869993,0.07471464052796364
545,0.5443204202232436,0.07859518397599459
546,0.5443204202232436,0.07502135783433914
547,0.5482600131319764,0.07065294161438943
548,0.5495732107682206,0.07070393227040768
549,0.5449770190413658,0.07567724734544753
550,0.5508864084044649,0.0651782538741827
551,0.5476034143138543,0.06555564124137163
552,0.5521996060407092,0.059065524302423
553,0.5482600131319764,0.08616855144500732
554,0.5469468154957321,0.06860624626278877
555,0.5456336178594878,0.06874974872916936
556,0.5456336178594878,0.07999365329742432
557,0.5469468154957321,0.0734549380838871
558,0.5469468154957321,0.06107452753931284
559,0.5469468154957321,0.07427237937226891
560,0.5449770190413658,0.054020209377631544
561,0.5502298095863427,0.060394647531211376
562,0.5469468154957321,0.0958011807873845
563,0.54629021667761,0.0694438406266272
564,0.54629021667761,0.07588147483766079
565,0.5502298095863427,0.06998509392142296
566,0.54629021667761,0.07762761134654284
567,0.5508864084044649,0.061379557475447655
568,0.5495732107682206,0.06982721127569676
569,0.5476034143138543,0.06653341222554446
570,0.5476034143138543,0.059095682390034196
571,0.5482600131319764,0.07983773909509181
572,0.5469468154957321,0.08514758497476578
573,0.5469468154957321,0.07654376514256
574,0.5449770190413658,0.07109345048666
575,0.5476034143138543,0.06556465961039067
576,0.5443204202232436,0.07336963191628457
577,0.5416940249507551,0.07961578126996756
578,0.5449770190413658,0.06628467720001936
579,0.5443204202232436,0.059480758383870125
580,0.5390676296782666,0.06648460552096366
581,0.5416940249507551,0.08379020038992166
582,0.5443204202232436,0.07443400844931602
583,0.5423506237688772,0.06479529300704598
584,0.541037426132633,0.0668132310733199
585,0.5430072225869993,0.07020485959947109
586,0.5416940249507551,0.06293814331293106
587,0.5403808273145109,0.06854461282491683
588,0.541037426132633,0.06648870520293712
589,0.5469468154957321,0.06848917938768864
590,0.5482600131319764,0.06615184992551804
591,0.54629021667761,0.0687375308945775
592,0.5423506237688772,0.05557476636022329
593,0.5430072225869993,0.0600306635722518
594,0.5436638214051215,0.059357110410928726
595,0.5436638214051215,0.06910968292504549
596,0.54629021667761,0.05475999787449837
597,0.5430072225869993,0.061062066629529
598,0.5495732107682206,0.07164426892995834
599,0.5449770190413658,0.06064971722662449
600,0.5430072225869993,0.05717232692986727
601,0.5449770190413658,0.0677005423232913
602,0.5456336178594878,0.06441998742520809
603,0.5482600131319764,0.0600392771884799
604,0.5489166119500984,0.08734409026801586
605,0.5482600131319764,0.07230095565319061
606,0.5495732107682206,0.04927776288241148
607,0.5423506237688772,0.056288483738899234
608,0.5430072225869993,0.10786115191876888
609,0.541037426132633,0.07573628276586533
610,0.5416940249507551,0.06761852949857712
611,0.5403808273145109,0.0639733960852027
612,0.5416940249507551,0.05910192765295506
613,0.5449770190413658,0.07171675302088261
614,0.5436638214051215,0.070479104667902
615,0.5423506237688772,0.0684729989618063
616,0.5456336178594878,0.059814282692968845
617,0.5456336178594878,0.0741646409034729
618,0.5449770190413658,0.08684361837804318
619,0.5423506237688772,0.0681475955992937
620,0.5416940249507551,0.05775745064020157
621,0.5449770190413658,0.08215651903301477
622,0.5430072225869993,0.07979472875595092
623,0.5423506237688772,0.06721952324733138
624,0.5449770190413658,0.07567901536822319
625,0.5436638214051215,0.07213376862928271
626,0.5469468154957321,0.07128428444266319
627,0.5430072225869993,0.07541400194168091
628,0.5430072225869993,0.07122094705700874
629,0.5482600131319764,0.06727412007749081
630,0.5436638214051215,0.07340516094118357
631,0.5377544320420223,0.08784894347190857
632,0.5370978332239001,0.0644343238323927
633,0.5377544320420223,0.0670886542648077
634,0.5403808273145109,0.06760379262268543
635,0.541037426132633,0.05993801634758711
636,0.5423506237688772,0.06320086847990751
637,0.5436638214051215,0.07045351099222899
638,0.541037426132633,0.07599374502897263
639,0.5416940249507551,0.07058108672499656
640,0.5449770190413658,0.08874959759414196
641,0.5430072225869993,0.08109575286507606
642,0.5456336178594878,0.06757970079779625
643,0.5423506237688772,0.05419999342411756
644,0.5456336178594878,0.05589456632733345
645,0.5449770190413658,0.0578118696808815
646,0.5449770190413658,0.06619942039251328
647,0.5436638214051215,0.06684231832623481
648,0.5423506237688772,0.08082113191485404
649,0.54629021667761,0.06773410961031914
650,0.54629021667761,0.06245812010020017
651,0.5430072225869993,0.06788285057991743
652,0.5384110308601444,0.06978041036054491
653,0.5436638214051215,0.055765181221067904
654,0.5416940249507551,0.07451857384294272
655,0.5456336178594878,0.06579369269311428
656,0.5469468154957321,0.06437350697815418
657,0.5436638214051215,0.06665890514850617
658,0.5449770190413658,0.08819662779569626
659,0.5456336178594878,0.06274939011782407
660,0.5449770190413658,0.07642088364809752
661,0.5476034143138543,0.06335554197430611
662,0.5436638214051215,0.07430056668817997
663,0.5423506237688772,0.07035896740853786
664,0.541037426132633,0.08979936968535185
665,0.5390676296782666,0.047726260218769315
666,0.5390676296782666,0.052322387835010885
667,0.5423506237688772,0.052955400012433526
668,0.5430072225869993,0.07667956855148077
669,0.5403808273145109,0.0876779742538929
670,0.541037426132633,0.06841170601546764
671,0.5403808273145109,0.059214608557522294
672,0.5403808273145109,0.049922011839225885
673,0.5416940249507551,0.0562662472948432
674,0.541037426132633,0.06831790339201689
675,0.5416940249507551,0.0743361957371235
676,0.5436638214051215,0.08161142263561487
677,0.5489166119500984,0.0625430665910244
678,0.5482600131319764,0.062454120442271235
679,0.5423506237688772,0.06478166319429875
680,0.5449770190413658,0.07153214998543263
681,0.541037426132633,0.06257950514554977
682,0.541037426132633,0.06911110170185567
683,0.5436638214051215,0.07330114264041185
684,0.5436638214051215,0.06881837416440248
685,0.5430072225869993,0.08428401574492454
686,0.541037426132633,0.07541167624294758
687,0.5397242284963887,0.09611867964267731
688,0.541037426132633,0.0698399230837822
689,0.5430072225869993,0.06601259484887123
690,0.5430072225869993,0.044176322408020496
691,0.5476034143138543,0.06398929115384817
692,0.5489166119500984,0.06705223666504026
693,0.5489166119500984,0.07261182069778442
694,0.5495732107682206,0.05950781777501106
695,0.5495732107682206,0.06411662250757218
696,0.5495732107682206,0.06312356423586607
697,0.5502298095863427,0.07175505608320236
698,0.5476034143138543,0.06521605234593153
699,0.5489166119500984,0.06795964259654283
700,0.5482600131319764,0.06129818819463253
701,0.5476034143138543,0.0655109766870737
702,0.5469468154957321,0.06210829988121987
703,0.5456336178594878,0.07195230759680271
704,0.5449770190413658,0.06960381707176566
705,0.5482600131319764,0.07103324048221112
