batch,accuracy
1,0.668200408997955
2,0.7373466257668712
3,0.7382413087934561
4,0.7382413087934561
5,0.7382413087934561
6,0.7382413087934561
7,0.7382413087934561
8,0.7382413087934561
9,0.7382413087934561
10,0.7382413087934561
11,0.7382413087934561
12,0.7382413087934561
13,0.7382413087934561
14,0.7382413087934561
15,0.7382413087934561
16,0.7382413087934561
17,0.7382413087934561
18,0.7382413087934561
19,0.7382413087934561
20,0.7382413087934561
21,0.7382413087934561
22,0.7382413087934561
23,0.7382413087934561
24,0.7382413087934561
25,0.7382413087934561
26,0.7382413087934561
27,0.7382413087934561
28,0.7382413087934561
29,0.7382413087934561
30,0.7382413087934561
31,0.7382413087934561
32,0.7382413087934561
33,0.7382413087934561
34,0.7382413087934561
35,0.7382413087934561
36,0.7382413087934561
37,0.7382413087934561
38,0.7382413087934561
39,0.7382413087934561
40,0.7382413087934561
41,0.7382413087934561
42,0.7382413087934561
43,0.7382413087934561
44,0.7382413087934561
45,0.7382413087934561
46,0.7382413087934561
47,0.7382413087934561
48,0.7382413087934561
49,0.7382413087934561
50,0.7382413087934561
51,0.7382413087934561
52,0.7382413087934561
53,0.7382413087934561
54,0.7382413087934561
55,0.7382413087934561
56,0.7382413087934561
57,0.7382413087934561
58,0.7382413087934561
59,0.7382413087934561
60,0.7382413087934561
61,0.7382413087934561
62,0.7382413087934561
63,0.7382413087934561
64,0.7382413087934561
65,0.7382413087934561
66,0.7382413087934561
67,0.7382413087934561
68,0.7382413087934561
69,0.7382413087934561
70,0.7382413087934561
71,0.7382413087934561
72,0.7382413087934561
73,0.7382413087934561
74,0.7382413087934561
75,0.7382413087934561
76,0.7382413087934561
77,0.7382413087934561
78,0.7382413087934561
79,0.7382413087934561
80,0.7382413087934561
81,0.7382413087934561
82,0.7382413087934561
83,0.7382413087934561
84,0.7382413087934561
85,0.7382413087934561
86,0.7382413087934561
87,0.7382413087934561
88,0.7382413087934561
89,0.7382413087934561
90,0.7382413087934561
91,0.7382413087934561
92,0.7382413087934561
93,0.7382413087934561
94,0.7382413087934561
95,0.7382413087934561
96,0.7382413087934561
97,0.7382413087934561
98,0.7382413087934561
99,0.7382413087934561
100,0.7382413087934561
101,0.7382413087934561
102,0.7382413087934561
103,0.7382413087934561
104,0.7382413087934561
105,0.7382413087934561
106,0.7382413087934561
107,0.7382413087934561
108,0.7382413087934561
109,0.7382413087934561
110,0.7382413087934561
111,0.7382413087934561
112,0.7382413087934561
113,0.7382413087934561
114,0.7382413087934561
115,0.7382413087934561
116,0.7382413087934561
117,0.7382413087934561
118,0.7382413087934561
119,0.7382413087934561
120,0.7382413087934561
121,0.7382413087934561
122,0.7382413087934561
123,0.7382413087934561
124,0.7382413087934561
125,0.7382413087934561
126,0.7382413087934561
127,0.7382413087934561
128,0.7382413087934561
129,0.7382413087934561
130,0.7382413087934561
131,0.7382413087934561
132,0.7382413087934561
133,0.7382413087934561
134,0.7382413087934561
135,0.7382413087934561
136,0.7382413087934561
137,0.7382413087934561
138,0.7382413087934561
139,0.7382413087934561
140,0.7382413087934561
141,0.7382413087934561
142,0.7382413087934561
143,0.7382413087934561
144,0.7382413087934561
145,0.7382413087934561
146,0.7382413087934561
147,0.7382413087934561
148,0.7382413087934561
149,0.7382413087934561
150,0.7382413087934561
151,0.7382413087934561
152,0.7382413087934561
153,0.7382413087934561
154,0.7382413087934561
155,0.7382413087934561
156,0.7382413087934561
157,0.7382413087934561
158,0.7382413087934561
159,0.7382413087934561
160,0.7382413087934561
161,0.7382413087934561
162,0.7382413087934561
163,0.7382413087934561
164,0.7382413087934561
165,0.7382413087934561
166,0.7382413087934561
167,0.7382413087934561
168,0.7382413087934561
169,0.7382413087934561
170,0.7382413087934561
171,0.7382413087934561
172,0.7382413087934561
173,0.7382413087934561
174,0.7382413087934561
175,0.7382413087934561
