batch,accuracy
1,0.7382413087934561
2,0.7382413087934561
3,0.7382413087934561
4,0.7382413087934561
5,0.7382413087934561
6,0.7384969325153374
7,0.7388164621676891
8,0.7331927402862985
9,0.7289110429447853
10,0.7297418200408998
11,0.7236707566462167
12,0.7268021472392638
13,0.7276968302658486
14,0.7265465235173824
15,0.7308282208588958
16,0.7229038854805726
17,0.7239263803680982
18,0.7258435582822086
19,0.7232873210633947
20,0.7164493865030674
21,0.7225204498977505
22,0.7239263803680982
23,0.720028118609407
24,0.7213062372188139
25,0.7226482617586912
26,0.7225204498977505
27,0.723159509202454
28,0.7224565439672802
29,0.7195807770961146
30,0.723351226993865
31,0.7228399795501023
32,0.7232873210633947
33,0.7207310838445807
34,0.7225204498977505
35,0.7254601226993865
36,0.7223926380368099
37,0.7213701431492843
38,0.7180470347648262
39,0.7171523517382413
40,0.7188139059304703
41,0.71875
42,0.7164493865030674
43,0.7177275051124744
44,0.7135736196319018
45,0.712870654396728
46,0.7165771983640081
47,0.7155547034764826
48,0.714532208588957
49,0.7124233128834356
50,0.7127428425357873
51,0.7116564417177914
52,0.7132540899795501
53,0.7094836400817995
54,0.7090362985685071
55,0.7113369120654397
56,0.7119759713701431
57,0.7137653374233128
58,0.7098670756646217
59,0.7089084867075665
60,0.7137653374233128
61,0.7112730061349694
62,0.7096753578732107
63,0.7122955010224948
64,0.7099948875255624
65,0.7121676891615542
66,0.7101866053169734
67,0.7119120654396728
68,0.7104422290388548
69,0.708269427402863
70,0.7117842535787321
71,0.7082055214723927
72,0.7096753578732107
73,0.7128067484662577
74,0.7153629856850716
75,0.7104422290388548
76,0.7102505112474438
77,0.7084611451942741
78,0.711017382413088
79,0.7076303680981595
80,0.7103144171779141
81,0.71140081799591
82,0.7093558282208589
83,0.706799591002045
84,0.7091002044989775
85,0.7051380368098159
86,0.7065439672801636
87,0.7045628834355828
88,0.7111451942740287
89,0.7089723926380368
90,0.7096753578732107
91,0.7058410020449898
92,0.706799591002045
93,0.7098031697341514
94,0.7053936605316974
95,0.7096114519427403
96,0.7128067484662577
97,0.7096114519427403
98,0.7101226993865031
99,0.7080777096114519
100,0.7060327198364008
101,0.7057131901840491
102,0.7032847648261759
103,0.7085889570552147
104,0.7101226993865031
105,0.7078220858895705
106,0.7069913087934561
107,0.7062883435582822
108,0.7077581799591002
109,0.7121676891615542
110,0.7077581799591002
111,0.7113369120654397
112,0.7083333333333334
113,0.7061605316973415
114,0.7093558282208589
115,0.7048185071574642
116,0.7092919222903885
117,0.7048185071574642
118,0.7063522494887525
119,0.7069274028629857
120,0.7063522494887525
121,0.7119120654396728
122,0.709930981595092
123,0.7076942740286298
124,0.7014314928425358
125,0.7043711656441718
126,0.7087167689161554
127,0.7075664621676891
128,0.7093558282208589
129,0.7075664621676891
130,0.7055853783231084
131,0.7070552147239264
132,0.7066717791411042
133,0.7104422290388548
134,0.7085889570552147
135,0.7060327198364008
136,0.709739263803681
137,0.7018788343558282
138,0.7091002044989775
139,0.7057770961145194
140,0.7064161554192229
141,0.7055853783231084
142,0.7087806748466258
143,0.7055214723926381
144,0.7039238241308794
145,0.7078220858895705
146,0.7046906952965235
147,0.706799591002045
148,0.709930981595092
149,0.7060327198364008
150,0.7056492842535788
151,0.7087806748466258
152,0.7057131901840491
153,0.7066078732106339
154,0.7029013292433538
155,0.7050741308793456
156,0.7039238241308794
157,0.7059049079754601
158,0.7034125766871165
159,0.7080777096114519
160,0.7053936605316974
161,0.7064161554192229
162,0.7100587934560327
163,0.7041794478527608
