batch,accuracy
1,0.5009198423127463
2,0.5466491458607096
3,0.5742444152431012
4,0.5674113009198423
5,0.5668856767411301
6,0.557161629434954
7,0.5511169513797635
8,0.5358738501971091
9,0.5400788436268068
10,0.5432325886990802
11,0.5434954007884363
12,0.5300919842312747
13,0.5361366622864652
14,0.5342969776609724
15,0.5300919842312747
16,0.5366622864651774
17,0.5261498028909329
18,0.5240473061760841
19,0.5287779237844941
20,0.5243101182654402
21,0.5211563731931669
22,0.5240473061760841
23,0.5253613666228647
24,0.5266754270696452
25,0.5269382391590013
26,0.5211563731931669
27,0.5203679369250985
28,0.5216819973718791
29,0.5250985545335085
30,0.5182654402102497
31,0.5264126149802891
32,0.5172141918528252
33,0.521419185282523
34,0.523784494086728
35,0.5274638633377136
36,0.5185282522996058
37,0.5177398160315374
38,0.5164257555847569
39,0.521419185282523
40,0.519053876478318
41,0.5185282522996058
42,0.5201051248357424
43,0.5206307490144547
44,0.5253613666228647
45,0.5227332457293036
46,0.5198423127463864
47,0.5245729303547964
48,0.5185282522996058
49,0.5216819973718791
50,0.5193166885676741
51,0.5201051248357424
52,0.5211563731931669
53,0.5201051248357424
54,0.5153745072273325
55,0.5211563731931669
56,0.5240473061760841
57,0.5229960578186597
58,0.5206307490144547
59,0.5211563731931669
60,0.5203679369250985
61,0.5185282522996058
62,0.5253613666228647
63,0.5256241787122208
64,0.516688567674113
65,0.5185282522996058
66,0.5159001314060446
67,0.5203679369250985
68,0.5195795006570302
69,0.5216819973718791
70,0.5187910643889619
71,0.5250985545335085
72,0.516688567674113
73,0.5153745072273325
74,0.5198423127463864
75,0.5148488830486202
76,0.5159001314060446
77,0.5216819973718791
78,0.5258869908015769
79,0.5195795006570302
80,0.5203679369250985
81,0.5248357424441524
82,0.5174770039421813
83,0.5264126149802891
84,0.516688567674113
85,0.5229960578186597
86,0.5300919842312747
87,0.5256241787122208
88,0.5161629434954008
89,0.5211563731931669
90,0.5206307490144547
91,0.5195795006570302
92,0.521419185282523
93,0.5219448094612352
94,0.5229960578186597
95,0.5256241787122208
96,0.5187910643889619
97,0.5211563731931669
98,0.5227332457293036
99,0.514060446780552
100,0.5201051248357424
101,0.5248357424441524
102,0.5224704336399474
103,0.5229960578186597
104,0.5256241787122208
105,0.5195795006570302
106,0.5229960578186597
107,0.5211563731931669
108,0.5208935611038108
109,0.5248357424441524
110,0.5208935611038108
111,0.5250985545335085
112,0.5248357424441524
113,0.5224704336399474
114,0.5256241787122208
115,0.5240473061760841
116,0.5329829172141919
117,0.5277266754270696
118,0.5211563731931669
119,0.516688567674113
120,0.5206307490144547
121,0.5224704336399474
122,0.5222076215505913
123,0.5153745072273325
124,0.5145860709592641
125,0.5201051248357424
126,0.5235216819973719
127,0.5245729303547964
128,0.5182654402102497
129,0.5211563731931669
130,0.5232588699080157
131,0.5311432325886991
132,0.5277266754270696
133,0.5208935611038108
134,0.5282522996057819
135,0.5245729303547964
136,0.5303547963206308
137,0.5269382391590013
138,0.5216819973718791
139,0.5145860709592641
140,0.5203679369250985
141,0.521419185282523
142,0.5193166885676741
143,0.5122207621550592
144,0.5172141918528252
145,0.5174770039421813
146,0.5219448094612352
147,0.5172141918528252
148,0.519053876478318
149,0.5198423127463864
150,0.5187910643889619
151,0.5258869908015769
152,0.5206307490144547
153,0.5264126149802891
154,0.5198423127463864
155,0.5256241787122208
156,0.523784494086728
157,0.5198423127463864
158,0.5240473061760841
159,0.5240473061760841
160,0.5240473061760841
161,0.5256241787122208
162,0.5222076215505913
163,0.5177398160315374
164,0.5248357424441524
165,0.523784494086728
166,0.5206307490144547
167,0.5272010512483575
168,0.5235216819973719
169,0.5156373193166885
170,0.5174770039421813
171,0.5216819973718791
172,0.5203679369250985
173,0.5229960578186597
174,0.523784494086728
175,0.5235216819973719
176,0.5198423127463864
177,0.519053876478318
178,0.5229960578186597
179,0.523784494086728
180,0.5201051248357424
181,0.5216819973718791
182,0.5161629434954008
183,0.5185282522996058
184,0.5169513797634692
185,0.5206307490144547
186,0.5148488830486202
187,0.5169513797634692
188,0.5198423127463864
189,0.5156373193166885
190,0.5169513797634692
191,0.5208935611038108
192,0.5219448094612352
193,0.5203679369250985
194,0.5248357424441524
195,0.5177398160315374
